,Sarcasmo,corrected,corrections,token_count,unique_token_count,nostop_count,sent_count,ner_count,comma,question,exclamation,quotation,organization,caps,person,location,money,time,date,percent,noun,adj,pron,verb,cconj,adv,det,propn,num,part,intj,exclamation_2,noun_2,sent_count_2,exclamation_x_noun,nostop_count_x_intj,noun_x_cconj,texto
325,0,Vale,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,vale
326,0,¿Ah?,0,3,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,¿ah?
327,0,¿Quién?,1,3,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,¿quien?
328,0,"Bien, Eric. Ya te dije que todos tenemos un interior cremoso de donde provienen todos los sentimientos de compasión y felicidad. ¿Tu papá nunca te lo dijo?",0,32,28,17,3,3,1,1,0,0,0,0,0,0,0,0,0,0,5,1,5,4,1,3,4,1,0,0,0,0,25,9,0,0,5,"bien, eric. ya tu decir que todo tener uno interior cremoso de donde provenir todo el sentimiento de compasion y felicidad. ¿tu papa nunca tu el decir?"
329,0,Porque no quieres que beba licores,0,6,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,porque no querer que bebar licor
330,0,"No le gustan las joyas, abuelo",0,7,7,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,1,0,0,0,0,0,4,1,0,0,0,"no el gustar el joya, abuelo"
331,0,¿Y no es porque te gusta llevar ese bi gotón cutre?,1,13,13,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,2,0,0,0,0,0,1,0,0,0,¿y no ser porque tu gustar llevar ese bi goton cutre?
332,0,"A ver, es que se lo voy a explicar",0,10,10,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,"a ver, ser que el el ir a explicar"
333,0,"Sube al auto, Stan. Nos vamos a la casa",0,11,11,7,2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,1,1,0,0,0,0,4,4,0,0,0,"subir al auto, stan. yo ir a el casa"
334,0,A mí no me grite que no la he perdido. Intente volver sobre sus patos,1,16,15,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,2,1,0,0,0,0,0,1,4,0,0,0,a yo no yo gritar que no el haber perder. intente volver sobre su pato
335,0,"Seguro que no cuentan que también cambio pañales, así que...",0,12,10,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,0,0,1,1,0,0,0,"seguro que no contar que tambien cambio pañal, asi que..."
336,0,"De acuerdo, pero porque yo quiero. Uno de nuestros, pues supongo que podemos llamarlos freelance.",0,19,17,10,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,1,0,1,0,0,0,0,0,4,4,0,0,2,"de acuerdo, pero porque yo querer. uno de nuestro, pues suponer que poder llamar el freelance."
337,0,¡Por Dios!,0,4,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,¡por dios!
338,0,Cago en la leche que no te voy a hacer una mamada,0,12,12,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,2,1,0,0,0,0,4,4,0,0,0,cago en el leche que no tu ir a hacer uno mamada
339,0,"Tengo tres en la saca, necesito cuatro para el finde, me voy a Tailandia",2,16,15,7,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,2,1,2,0,0,0,4,1,0,0,0,"tener tres en el saca, necesitar cuatro para el finde, yo ir a tailandia"
340,0,Archero,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,archero
341,1,"¿Cómo va todo? ¡Increíble! Nadie sale lastimado, los niños están aprendiendo lecciones valiosas sobre abrazos y seguridad, porque de eso se trata el mundo",0,30,29,18,3,1,2,1,1,0,0,0,0,0,0,0,0,0,5,3,5,4,1,0,2,0,0,0,0,1,25,9,5,0,5,"¿como ir todo? ¡increible! nadie salir lastimado, el niño estar aprender leccion valioso sobre abrazo y seguridad, porque de ese el tratar el mundo"
342,0,Sucios hijos de puta traicioneros. ¿Quieren dejarme fuera? Me robaron la fórmula y luego intentaron joderme. Cutters!,3,22,21,17,4,3,0,1,1,0,0,0,0,0,0,0,0,0,4,0,1,5,1,2,1,2,0,0,0,1,16,16,4,0,4,sucios hijo de puta traicionero. ¿querer dejar yo fuera? yo robar el formula y luego intentar joder yo. cutters!
343,0,¿Por qué has hecho esto?,1,7,7,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,¿por que haber hacer este?
344,0,El mexicano negro,0,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,el mexicano negro
345,0,No tengo papá,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,no tener papa
346,0,"Sí, es increíble estar en tu programa",0,8,8,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,4,0,"si, ser increible estar en tu programa"
347,0,Así que haces improvisaciones,0,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,asi que hacer improvisacion
348,0,"Y si les pasa algo a ellos, viviría con mi hermana",0,12,12,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,0,1,0,0,0,0,0,1,1,0,0,1,"y si el pasar algo a el, vivir con mi hermana"
349,0,"¿Pero cómo sabían dónde? ¿Por Dios, habrá un topo en la CIA?",2,17,15,11,2,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,2,2,0,0,0,0,1,4,0,0,1,"¿pero como saber donde? ¿por dios, haber uno topo en el cia?"
350,0,"A él, Slate dice que has estado genial",1,9,9,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,"a el, slate decir que haber estar genial"
351,0,"Porque así lo siguiente será mucho más fácil, bueno para mí",0,12,12,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,"porque asi el siguiente ser mucho mas facil, bueno para yo"
352,0,Me voy,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,yo ir
353,0,"Lo siento chicos, mi papá dice que está muy ocupado con los Broncos, no tiene tiempo",0,18,17,9,1,1,2,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,0,2,2,1,0,0,0,0,9,1,0,0,0,"el sentir chico, mi papa decir que estar mucho ocupado con el broncos, no tener tiempo"
354,0,Uno de los dos debería,0,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,uno de el dos deber
355,0,Coño,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,coño
356,0,"Lo han entendido mal. Las joyas que venden en esos canales ni siquiera son las nuestras. Son de la India, del mismo lugar de qué proviene sus refranes",1,31,29,15,3,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,1,1,7,1,0,0,0,0,25,9,0,0,5,"el haber entender mal. el joya que vender en ese canal ni siquiera ser el nuestro. ser de el india, del mismo lugar de que provenir su refran"
357,0,"Hola, ¿cuánto me ofrecerías por esto?",1,9,9,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,"hola, ¿cuanto yo ofreceriar por este?"
358,0,Pero cuando veas que no. ¡Cállate! Esto es el número de centros de CIA de un empleado que vendrá a avisarme,2,24,21,13,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,4,1,1,2,1,0,0,0,1,9,4,3,0,3,pero cuando ver que no. ¡callate! este ser el numero de centro de cia de uno empleado que venir a avisar yo
359,0,Aunque disfrutar no sea literalmente,0,5,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,4,0,0,0,aunque disfrutar no ser literalmente
360,0,¿Qué?,0,3,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,¿que?
361,0,"¿Sí, Saben qué? ¡Al carajo!",0,10,10,9,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,4,0,27,0,"¿si, saber que? ¡al carajo!"
362,0,Tienes razón. A lo mejor así te liberas de tu energía negativa,1,13,13,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,1,1,0,0,0,0,0,4,4,0,0,0,tener razon. a el mejor asi tu libera de tu energia negativo
363,1,"Ya gracias, señor craqueos",1,5,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,5,0,"ya gracias, señor craqueo"
364,0,"¿Y por qué, por qué la tienes tú?",0,11,9,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,"¿y por que, por que el tien tu?"
365,0,"Archero, eso es ",1,4,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"archero, ese ser"
366,1,¿Qué? Creía que significaba lo siento. Se ve que por eso aquella noche en el burdel de carraca pasó de repente de malísima a mucho peor,2,29,26,14,3,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,4,5,0,1,2,0,0,0,0,0,25,9,0,0,0,¿que? creer que significar el sentir. el ver que por ese aquel noche en el burdel de carraca pasar de repente de malisima a mucho peor
367,0,Solo Slate,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,solo slate
368,0,"No, es que aquí hace un calor de cojones",0,10,10,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,1,0,0,0,0,0,4,1,0,0,0,"no, ser que aqui hacer uno calor de cojon"
369,0,De acuerdo,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,de acuerdo
370,0,"Por favor, no se les pueda contar nada",0,9,9,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,1,1,0,0,0,"por favor, no el el poder contar nada"
371,0,¿No?,1,3,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,¿no?
372,0,Eso es,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ese ser
373,0,"A sí, eso tiene más sentido",0,7,7,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,"a el, ese tener mas sentido"
374,0,¿El qué da igual?,0,6,6,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,¿el que dar igual?
375,0,Y cien grandes,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,y cien grande
376,0,"¿Cómo que no? Y se ve que es una bromista, pero le aseguro señor Archero, que todo esto es muy real",2,25,21,12,2,2,2,1,0,0,0,0,0,0,0,0,0,0,2,1,5,2,2,2,2,1,0,0,0,0,4,4,0,0,4,"¿como que no? y el ver que ser uno bromista, pero el asegurar señor archero, que todo este ser mucho real"
377,0,"Bueno, conmigo está el presidente de Brasil y su esposa grande",0,12,12,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,2,1,0,0,1,0,4,1,0,5,2,"bueno, conmigo estar el presidente de brasil y su esposa grande"
378,0,Ahora se lo voy a decir a CIA y encontrarán el programa espía,0,13,12,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,1,1,1,0,0,0,0,4,4,0,0,2,ahora el el ir a decir a cia y encontrar el programa espia
379,0,No,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,no
380,0,Creía que era en tono irónico,0,6,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,creia que ser en tono ironico
381,0,No,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,no
382,0,Bien dicho,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,bien dicho
383,0,"No, no, no puedes hacerte verbo, no te lo consiento",0,13,9,8,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,4,0,0,0,0,0,0,1,1,0,0,0,"no, no, no poder hacer tu verbo, no tu el consentir"
384,1,"Claro, le hizo algo a mi cerebro y ahora no puedo parar de ser sarcástico",0,16,16,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,3,1,0,0,0,0,0,1,1,0,0,1,"claro, el hacer algo a mi cerebro y ahora no poder parar de ser sarcastico"
385,0,"¿Y de dónde viene lo de piso franco, verdad? Tendrían que llamarlos pisos sin nombre. Pero aquí estoy a salvo, ¿no?",2,28,24,16,3,0,2,2,0,0,0,0,0,0,0,0,0,0,5,0,2,3,2,2,0,1,0,0,0,0,25,9,0,0,10,"¿y de donde venir el de piso franco, verdad? tener que llamarlo piso sin nombre. pero aqui estar a salvo, ¿no?"
386,0,"Mm… vale, pero luego seguimos mi plan",1,9,9,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,1,0,0,1,0,1,1,0,6,1,"mm… valer, pero luego seguir mi plan"
387,0,"Y como le hayas tocado un solo pelo en su cabecita castaña, te voy a",1,16,16,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,0,2,0,0,0,0,0,4,4,0,0,2,"y como el hayas tocado uno solo pelo en su cabecito castaña, tu ir a"
388,0,"Sí, esa Ley te da secas, una sola palabra y…",1,13,12,7,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,2,1,0,0,0,0,4,1,0,0,2,"si, ese ley tu dar secas, uno solo palabra y…"
389,0,¿Cómo?,1,3,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,¿como?
390,0,"Es Slate a secas y esperé. ¿Perdona, vamos a tener un problema tú y yo?",1,19,17,10,2,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,1,2,0,0,0,0,4,4,0,0,4,"ser slate a secas y espere. ¿perdona, ir a tener uno problema tu y yo?"
391,0,Cago en la leche,0,4,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0,cago en el leche
392,0,¿Y eso?,0,4,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,¿y ese?
393,0,Fue a apuntado con la pistola,0,6,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,ser a apuntado con el pistola
394,0,¿Tienes una hermana?,0,5,5,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,¿tener uno hermana?
395,0,La madre que te parió,0,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,el madre que tu parir
396,0,¿A dónde creía que va? ,1,7,7,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,¿a donde creer que ir?
397,0,"Espera, sí, literalmente",0,5,4,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,4,0,"esperar, si, literalmente"
398,0,"No te preocupes, abuelo, yo me encargare de esto",1,11,10,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,1,0,0,0,0,0,0,1,1,0,0,0,"no tu preocupar, abuelo, yo yo encargarar de este"
399,0,¿Qué?,1,3,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,¿que?
400,0,"¿Cómo va todo, entrenador?",0,7,7,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,"¿como ir todo, entrenador?"
401,0,Para mí que fue Rieger,1,5,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,para yo que ser rieger
402,1,"Sí, sí, hagamos esto, la economía está en excusado, se acerca una elección importante, pero la prioridad de este país debe ser que el futbol sea más seguro",1,33,28,16,1,0,5,0,0,0,0,0,0,0,0,0,0,0,5,3,2,2,1,1,5,0,0,0,2,0,25,1,0,32,5,"si, si, hacer este, el economia estar en excusado, el acercar uno eleccion importante, pero el prioridad de este pais deber ser que el futbol ser mas seguro"
403,0,"Mis bolas, mis bolas, chúpalas",0,7,5,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,9,1,0,0,0,"mi bola, mi bola, chupala"
404,0,"Bien, papá. Lo guardaré para después.",0,9,8,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,1,4,0,0,0,"bien, papa. el guardar para despues."
405,0,Ya pero,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,ya pero
406,0,"Su identificación, coronel",0,4,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,"su identificacion, coronel"
407,0,"Espere, espere",0,3,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,"espere, esperar"
408,0,"Oh, por un momento creía que erráis Lana",1,9,9,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,1,0,1,1,0,6,0,"oh, por uno momento creer que errais lana"
409,0,"No se puede, lo siento, no hay investigaciones que determinen los efectos del sarcasmo al cerebro",0,18,17,9,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,2,1,0,0,0,0,0,16,1,0,0,0,"no el poder, el sentir, no haber investigacion que determinir el efecto del sarcasmo al cerebro"
410,1,¿Sabe qué? Tengo un paciente de cincuenta años con Alzheimer esperándome que no recuerda ni a su familia. Olvidémonos de él y concentrémonos en los supuestos efectos del sarcasmo bol en el cerebro,2,36,34,19,3,2,0,1,0,0,0,0,0,0,0,0,0,0,7,1,2,5,2,1,4,2,1,0,0,0,49,9,0,0,14,¿saber que? tener uno paciente de cincuenta año con alzheimer esperandome que no recordar ni a su familia. olvidemonos de el y concentremono en el supuesto efecto del sarcasmo bol en el cerebro
411,0,"Venga, Archero, 24 horas",1,6,5,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,4,1,0,0,0,"venga, archero, 24 hora"
412,0,Y ese brazalete de tanzanita nueve noventa y cinco,1,9,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,3,0,0,0,4,1,0,0,4,y ese brazalete de tanzanitar nueve noventa y cinco
413,1,¡Ustedes son la escoria del mundo! ¡Los ancianos son víctimas de canales de venta y ustedes descansan en sus mansiones y ganan billones!,2,27,22,16,1,1,0,0,2,0,0,0,0,0,0,0,0,0,8,0,2,2,2,0,3,0,0,0,0,4,64,1,16,0,16,¡tu ser el escoria del mundo! ¡el anciano ser victima de canal de venta y tu descansar en su mansion y ganar billon!
414,0,¿Nos vamos ya?,1,5,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,¿yo ir ya?
415,0,Ni que te llamen a jugar en primera división jugando en la tercera,0,13,12,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,1,0,1,0,0,0,0,0,1,1,0,0,1,ni que tu llamar a jugar en primero division jugar en el tercero
416,0,¿Y el pago será?,1,6,6,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,¿y el pago ser?
417,0,"Y Rieger, te juro por tu madre, como vuelva a pillarte cerca de la niña",1,17,16,10,3,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,1,1,2,0,0,0,0,4,9,0,0,2,"y rieger, tu juro por tu madre, como volver a pillarte cerca de el niña"
418,0,"Lo siento, no quiero confundirme",0,6,6,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,"el sentir, no querer confundir yo"
419,1,¿Esa es la ecuación para crear el oro?,2,10,10,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,2,0,0,0,0,0,4,1,0,0,0,¿ese ser el ecuacion para crear el oro?
420,0,"Puede ser. Necesitaré collares de oro, brazaletes de diamantes, y de esmeraldas",0,15,12,10,2,1,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,25,4,0,0,5,"poder ser. necesitare collar de oro, brazalete de diamante, y de esmeralda"
421,0,Sabías que mentía,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,sabias que mentir
422,0,"Pues, tú sabrás",0,4,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"pues, tu sabras"
423,0,"¿Son diamantes genuinos, verdad?",1,7,7,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,"¿ser diamant genuino, verdad?"
424,0,"¿Eh, cómo es que no tenemos un entrenador?",0,11,11,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,5,0,"¿eh, como ser que no tener uno entrenador?"
425,0,"¡Muy bien! Disculpe, perdón. Ustedes lucen geniales. ¡Sow, este juego es genial!",1,20,16,17,3,2,2,0,2,0,0,0,0,0,0,0,0,0,2,2,1,1,0,2,1,1,0,0,1,4,4,9,4,17,0,"¡mucho bien! disculpe, perdon. tu lucir genial. ¡sow, este juego ser genial!"
426,0,"No, Lana. Mirad, como tenga que parar, nos van a matar a todos, así que",0,20,15,10,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,1,0,0,1,0,0,4,0,10,0,"no, lana. mirad, como tener que parar, yo ir a matar a todo, asi que"
427,0,Ya tenemos joyas de porquería. Ahora nos queda buscar ancianos,0,11,11,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,3,0,0,0,0,0,0,4,4,0,0,0,ya tener joya de porqueria. ahora yo quedar buscar anciano
428,0,"Abuelo, ¿cuánto gastaste en eso?",2,8,8,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,"abuelo, ¿cuanto gastastar en ese?"
429,0,Sobre todo hago improvisaciones,0,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,sobre todo hacer improvisacion
430,0,Muy buenas,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,mucho buena
431,0,"Muy buena elección. Es muy hermosa, miren es muy hermosa",0,12,10,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,3,0,0,0,0,0,0,1,4,0,0,0,"mucho buen eleccion. ser mucho hermoso, miren ser mucho hermoso"
432,0,"Sí amigo, es una réplica de la corbata del Rey Enrique V",0,13,13,8,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,3,0,0,1,0,4,1,0,8,0,"si amigo, ser uno replica de el corbata del rey enrique v"
433,0,Callaos los dos. ¿Por qué aviso a navegantes? Esto es un bebé,2,15,15,9,3,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,3,1,1,0,0,0,9,9,0,0,0,calir el tu el dos. ¿por que aviso a navegant? este ser uno bebe
434,0,"Oh, sí, porque tengo mucho tiempo para eso, Sharon. De hecho por qué no preparas una cena de cuatro platos para todos, mejor una cena de siete platos.",0,34,25,15,2,1,4,0,0,0,0,0,0,0,0,0,0,0,6,1,3,2,0,1,3,1,2,0,2,0,36,4,0,30,0,"oh, si, porque tener mucho tiempo para ese, sharon. de hecho por que no preparar uno cena de cuatro plato para todo, mejor uno cena de siete plato."
435,0,Eres un monstruo,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,ser uno monstruo
436,0,"Es broma, son sus tres días libres anuales. Suelen ser dos, pero le he dejado recuperar uno del año pasado",0,23,22,11,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,1,0,1,0,2,0,0,0,9,4,0,0,3,"ser broma, ser su tres dia libre anual. soler ser dos, pero el haber dejar recuperar uno del año pasado"
437,1,"Oh, sí, buena esa",0,6,5,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,4,0,6,0,"oh, si, buen ese"
438,0,"Bien, aquí vamos. Miren como van a patear. Las jugadas especiales son las más importantes",0,18,17,10,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,3,2,1,0,0,0,0,1,9,0,0,0,"bien, aqui ir. miren como ir a patear. el jugada especial ser el mas importante"
439,0,¿No lo recuerdas? ¿Pero recuerdas el número de tu tarjeta de crédito?,2,16,12,11,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1,2,1,1,2,0,0,0,0,0,9,4,0,0,3,¿no el recuerda? ¿pero recuerdas el numero de tu tarjeta de credito?
440,0,Nueve dólares,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,nueve dolares
